uri,cid,text,created_at,reply_count,repost_count,like_count,indexed_at,author_handle,author_display_name,author_did,text_clean,tokens,tokens_str
at://did:plc:fpo5edxnmo2ycw2qtdfdlv7s/app.bsky.feed.post/3mcixs2ttyk23,bafyreif2wyrzlkpn766kxpzxp4hxky5y7pl6k2sxzyehclmluir7xq3twa,esse mocreio achando q vai passar a perna na ana paula devia ter 10 anos no bbb dela,2026-01-16 01:41:18.466000+00:00,0,0,6,2026-01-16 01:41:18.835000+00:00,augustolanches.bsky.social,🌭🍕🍟AUGUSTUS FOODERIA🍔🌮🥤,did:plc:fpo5edxnmo2ycw2qtdfdlv7s,esse mocreio achando q vai passar a perna na ana paula devia ter 10 anos no bbb dela,"['mocreio', 'achando', 'passar', 'perna', 'ana', 'paula', 'devia', 'ter', 'anos']",mocreio achando passar perna ana paula devia ter anos
at://did:plc:du4bbc2lsouth5kfcrqibhr4/app.bsky.feed.post/3mcubkca4pc2r,bafyreiguz4c3b6va4qcqk67g4hht3atrdlu7e424n33ft4vhbl6ltebsse,nan,2026-01-20 13:35:12.302000+00:00,0,1,4,2026-01-20 13:35:16.733000+00:00,suxbernardo.bsky.social,Casca de ferida,did:plc:du4bbc2lsouth5kfcrqibhr4,nan,['nan'],nan
at://did:plc:lf7tsgwey4iqmbctdyu2mh2k/app.bsky.feed.post/3mcsg5ac3lc2b,bafyreifo34qtr6l37dsqbooy2726xnll2pzz6zg355qisc5wlgkhxdwnam,"Agora vamos falar da Ana Paula Renault? Pois é,mulher branca, privilegiada precisa entrar num BBB pra falar dentro da Globo que uma semana de quarto branco é tortura ""SIMMM"", que isso é explorar as desigualdades sociais ""na tampa"", fome não é entretenimento, que cotas raciais são reparação histórica",2026-01-19 19:52:03.306000+00:00,1,0,17,2026-01-19 19:52:03.532000+00:00,biaerafa.bsky.social,Bianka Schiavini ,did:plc:lf7tsgwey4iqmbctdyu2mh2k,agora vamos falar da ana paula renault pois é mulher branca privilegiada precisa entrar num bbb pra falar dentro da globo que uma semana de quarto branco é tortura simmm que isso é explorar as desigualdades sociais na tampa fome não é entretenimento que cotas raciais são reparação histórica,"['vamos', 'falar', 'ana', 'paula', 'renault', 'pois', 'mulher', 'branca', 'privilegiada', 'precisa', 'entrar', 'falar', 'dentro', 'globo', 'semana', 'quarto', 'branco', 'tortura', 'simmm', 'explorar', 'desigualdades', 'sociais', 'tampa', 'fome', 'entretenimento', 'cotas', 'raciais', 'são', 'reparação', 'histórica']",vamos falar ana paula renault pois mulher branca privilegiada precisa entrar falar dentro globo semana quarto branco tortura simmm explorar desigualdades sociais tampa fome entretenimento cotas raciais são reparação histórica
at://did:plc:jqs453ktxco5ho5z46wardhp/app.bsky.feed.post/3mcbi27cxfc24,bafyreif5ehiuvttfqlxbwyayp5txrmmtmv5nynlmkyrvsnwxplkgf4v6uu,🚨 Ana Paula Renault (BBB 16) é anunciada como VETERANA no #BBB26.,2026-01-13 02:10:53.528000+00:00,1,4,78,2026-01-13 02:11:23.134000+00:00,tracklist.com.br,Tracklist,did:plc:jqs453ktxco5ho5z46wardhp,ana paula renault bbb 16 é anunciada como veterana no #bbb26,"['ana', 'paula', 'renault', 'anunciada', 'veterana']",ana paula renault anunciada veterana
at://did:plc:wx7vbeyhzjh3q546ajdxjolw/app.bsky.feed.post/3mcmfwqgqz225,bafyreid5dzt4w7wrtuqns3gccdssd3p2cxt6svxr4ui35pra6t2fsjrtoe,"BBB 26: ""cristão"", Pedro acusa Ana Paula de macumba contra ele e sister rebate",2026-01-17 10:32:26.923000+00:00,1,1,4,2026-01-17 10:32:31.333000+00:00,dcmonline.bsky.social,Diário do Centro do Mundo,did:plc:wx7vbeyhzjh3q546ajdxjolw,bbb 26 cristão pedro acusa ana paula de macumba contra ele e sister rebate,"['cristão', 'pedro', 'acusa', 'ana', 'paula', 'macumba', 'sister', 'rebate']",cristão pedro acusa ana paula macumba sister rebate
at://did:plc:4f2oacookc2ft67g5opojva4/app.bsky.feed.post/3mclj7v75xs2u,bafyreih7gn2hib7zmlowrvd7st2tgsyu6j4gv4bbvuz6r7uqenjiycitzu,"O Dourado acertou muito na escalação da Ana Paula Renault para esse BBB. É cada fecho que ela dá no Pedro Micro Pênis e no Brigideiro.
Amando!

#BBB26",2026-01-17 01:58:35.384000+00:00,1,2,13,2026-01-17 01:58:36.628000+00:00,sidvirtu.bsky.social,Sidney Santos 🐻🏳️‍🌈✊🏾,did:plc:4f2oacookc2ft67g5opojva4,o dourado acertou muito na escalação da ana paula renault para esse bbb é cada fecho que ela dá no pedro micro pênis e no brigideiro amando #bbb26,"['dourado', 'acertou', 'escalação', 'ana', 'paula', 'renault', 'fecho', 'pedro', 'micro', 'pênis', 'brigideiro', 'amando']",dourado acertou escalação ana paula renault fecho pedro micro pênis brigideiro amando
at://did:plc:6up3eklzxy3neblmiez4ncxa/app.bsky.feed.post/3mct3jgsnvs2j,bafyreieue2zsddfjkyz3xmjci72rypee35gpt44jjq4a3hdzamyyndndua,"A Ana Paula botando a Milena em segundo ela se ajuda e ajuda a milena, direcionando todos para votar em Aline ex riscado, a nossa namastreta.

#BBB #BBB26",2026-01-20 02:14:41.370000+00:00,0,0,2,2026-01-20 02:14:42.232000+00:00,ducellos.bsky.social,Du.Cellos,did:plc:6up3eklzxy3neblmiez4ncxa,a ana paula botando a milena em segundo ela se ajuda e ajuda a milena direcionando todos para votar em aline ex riscado a nossa namastreta #bbb #bbb26,"['ana', 'paula', 'botando', 'milena', 'segundo', 'ajuda', 'ajuda', 'milena', 'direcionando', 'votar', 'aline', 'riscado', 'namastreta']",ana paula botando milena segundo ajuda ajuda milena direcionando votar aline riscado namastreta
at://did:plc:qrg7fgmwipo7376aajhnfvpa/app.bsky.feed.post/3mcld2wtexs27,bafyreih2lqtuclyjityrsreijxoqukit2nfu2ohicgmmeyitx6uwd4znhq,"Ana Paula sobre Pedro: “Além de querer me f*der com política, ele quer me f*der com religião porque sabe que as pessoas são preconceituosas com isso. Ele quer me fazer escorregar de qualquer jeito.” #BBB26 #BBB",2026-01-17 00:08:26.882000+00:00,0,2,6,2026-01-17 00:08:26.637000+00:00,leoavalon.bsky.social,Léo Tavares,did:plc:qrg7fgmwipo7376aajhnfvpa,ana paula sobre pedro além de querer me f der com política ele quer me f der com religião porque sabe que as pessoas são preconceituosas com isso ele quer me fazer escorregar de qualquer jeito #bbb26 #bbb,"['ana', 'paula', 'pedro', 'querer', 'der', 'política', 'quer', 'der', 'religião', 'sabe', 'pessoas', 'são', 'preconceituosas', 'quer', 'fazer', 'escorregar', 'qualquer', 'jeito']",ana paula pedro querer der política quer der religião sabe pessoas são preconceituosas quer fazer escorregar qualquer jeito
at://did:plc:rdkm7tyahhszzlrekmrlpgv5/app.bsky.feed.post/3mcibirgpc22h,bafyreics3xw27holgo3yngfxzetdzb3x4d22qjn5wzsvjk2xaz3zxkw5fm,Eu amo a Ana Paula pq ela odeia o sonso do Pedro tanto quanto eu hahahahaha #BBB26 #BBB,2026-01-15 19:02:24.289000+00:00,0,0,5,2026-01-15 19:02:25.032000+00:00,siaht.bsky.social,Labubu da Shopee,did:plc:rdkm7tyahhszzlrekmrlpgv5,eu amo a ana paula pq ela odeia o sonso do pedro tanto quanto eu hahahahaha #bbb26 #bbb,"['amo', 'ana', 'paula', 'odeia', 'sonso', 'pedro', 'tanto', 'quanto', 'hahahahaha']",amo ana paula odeia sonso pedro tanto quanto hahahahaha
at://did:plc:2ruar6rgum65burg5jwthixl/app.bsky.feed.post/3mckvwoami52y,bafyreift55i44lbnejesanaghunllzqdz6qmed3fhpjodiwll2vqcolmga,"BBB 26: Ana Paula Renault diz que Aline é ""autocentrista""",2026-01-16 20:13:24.878000+00:00,0,0,2,2026-01-16 20:13:26.229000+00:00,cnn-brasil.bsky.social,CNN Brasil,did:plc:2ruar6rgum65burg5jwthixl,bbb 26 ana paula renault diz que aline é autocentrista,"['ana', 'paula', 'renault', 'diz', 'aline', 'autocentrista']",ana paula renault diz aline autocentrista
at://did:plc:6ul7iuo62rvnvh2lnls2oa3a/app.bsky.feed.post/3mcplxuv2as2e,bafyreigdkub7vkzt6b52kdhsscncducnok7rq2ez24gre4aniabfgmpmpe,eu não sei pq achei isso aqui tão engraçado,2026-01-18 16:58:26.786000+00:00,0,2,14,2026-01-18 16:58:29.935000+00:00,naktern.bsky.social,amira,did:plc:6ul7iuo62rvnvh2lnls2oa3a,eu não sei pq achei isso aqui tão engraçado,"['sei', 'achei', 'engraçado']",sei achei engraçado
at://did:plc:npz4grap4wsno6zupmfplmrm/app.bsky.feed.post/3mcktun4qik2w,bafyreicsqlp2krxahdd5iqi72zx7ycfosn36dl3ek5dpklsgbsbqaeth7m,gente como pode a ana paula se meter de brigar com outro suposto pedofilo no bbb kkkkk a musa tem faro pra malandro,2026-01-16 19:36:29.250000+00:00,0,0,4,2026-01-16 19:36:29.530000+00:00,brnss.bsky.social,,did:plc:npz4grap4wsno6zupmfplmrm,gente como pode a ana paula se meter de brigar com outro suposto pedofilo no bbb kkkkk a musa tem faro pra malandro,"['gente', 'pode', 'ana', 'paula', 'meter', 'brigar', 'outro', 'suposto', 'pedofilo', 'kkkkk', 'musa', 'faro', 'malandro']",gente pode ana paula meter brigar outro suposto pedofilo kkkkk musa faro malandro
at://did:plc:fth6iyscn5icq2trfb4kzitg/app.bsky.feed.post/3mcmss63puk2k,bafyreiacdrgyygvdu765dzrf2kg7e57onxsuhpoxcnlt3p2ggv6njaghze,acabei de ver a treta com a ana paula. tomara que o pedro receba um processinho por intolerância religiosa #bbb,2026-01-17 14:22:32.115000+00:00,0,0,3,2026-01-17 14:22:32.729000+00:00,isabara.bsky.social,isabella,did:plc:fth6iyscn5icq2trfb4kzitg,acabei de ver a treta com a ana paula tomara que o pedro receba um processinho por intolerância religiosa #bbb,"['acabei', 'ver', 'treta', 'ana', 'paula', 'tomara', 'pedro', 'receba', 'processinho', 'intolerância', 'religiosa']",acabei ver treta ana paula tomara pedro receba processinho intolerância religiosa
at://did:plc:dk644jtqur3mvxphdwuawi25/app.bsky.feed.post/3mcgsckrnav2f,bafyreicnuuyakaeyq5bhe33mnuyo7gplulqzhmzizpybcjc6dt7j2idige,José Diogo Cotrim: Ana Paula Renault teve que dar aula sobre cota racial para duas mulheres pretas no BBB,2026-01-15 04:57:50.115000+00:00,0,3,17,2026-01-15 04:57:52.136000+00:00,marcianobrito.bsky.social,Marciano Brito,did:plc:dk644jtqur3mvxphdwuawi25,josé diogo cotrim ana paula renault teve que dar aula sobre cota racial para duas mulheres pretas no bbb,"['josé', 'diogo', 'cotrim', 'ana', 'paula', 'renault', 'teve', 'dar', 'aula', 'cota', 'racial', 'duas', 'mulheres', 'pretas']",josé diogo cotrim ana paula renault teve dar aula cota racial duas mulheres pretas
at://did:plc:2bpuvzaecstiioj4s2hunomd/app.bsky.feed.post/3mcbkrkmccc2c,bafyreicdk3xfy5dpnx3ppy67nzaof55idegv3v2aqaqdh4h5wgj35ych3q,imagina a fiat patrocinando uma prova do BBB e censurando o nome da ana Paula Renault pra não citar a concorrência,2026-01-13 02:59:44.630000+00:00,2,5,93,2026-01-13 02:59:45.229000+00:00,carolborgesart.bsky.social,Carol Borges 𐚁,did:plc:2bpuvzaecstiioj4s2hunomd,imagina a fiat patrocinando uma prova do bbb e censurando o nome da ana paula renault pra não citar a concorrência,"['imagina', 'fiat', 'patrocinando', 'prova', 'censurando', 'nome', 'ana', 'paula', 'renault', 'citar', 'concorrência']",imagina fiat patrocinando prova censurando nome ana paula renault citar concorrência
at://did:plc:b4fjokden33m6ngbaoa4r3dw/app.bsky.feed.post/3mcbhxmoyx22h,bafyreihp54vejx6nppktpaekojewzjtyutlrsf65c7lytiz7hyd5xr2tq4,Caralho a Ana Paula Renault conseguiu ser ex-bbb ex- a fazenda e agora ex-ex-bbb pra ser em breve ex-ex-ex-bbb,2026-01-13 02:09:26.917000+00:00,1,21,64,2026-01-13 02:09:28.335000+00:00,sodaindie.bsky.social,malu father™,did:plc:b4fjokden33m6ngbaoa4r3dw,caralho a ana paula renault conseguiu ser ex bbb ex a fazenda e agora ex ex bbb pra ser em breve ex ex ex bbb,"['caralho', 'ana', 'paula', 'renault', 'conseguiu', 'ser', 'fazenda', 'ser', 'breve']",caralho ana paula renault conseguiu ser fazenda ser breve
at://did:plc:afzqj2675hupbfpzotiahls3/app.bsky.feed.post/3mcdyowfcrk2n,bafyreic5iovemxma7fj4h4rrzf27snzjhrxrtv5tskpnpjerx7ntsydvmy,"Ana Paula Automóvel, por favor vire inimiga do Legendário Frigidus

#BBB",2026-01-14 02:14:08.183000+00:00,0,0,9,2026-01-14 02:14:08.037000+00:00,ferques.bsky.social,Space Runaway Fer,did:plc:afzqj2675hupbfpzotiahls3,ana paula automóvel por favor vire inimiga do legendário frigidus #bbb,"['ana', 'paula', 'automóvel', 'favor', 'vire', 'inimiga', 'legendário', 'frigidus']",ana paula automóvel favor vire inimiga legendário frigidus
at://did:plc:ombefbv46lutxbuvu4mz34ja/app.bsky.feed.post/3mcuan337522x,bafyreigvuw26xbb2jts6pqq4p22r7c4walehlvmvadfqie7j7vrlptnc5a,"Já está a Aline falando da Ana Paula 
Ela sSÓ faz isso
#BBB26 #BBB #RedeBBB ",,0,0,2,2026-01-20 13:18:52.032000+00:00,fifisdotelefone.bsky.social,Fifis do Telefone | #AFazenda17,did:plc:ombefbv46lutxbuvu4mz34ja,já está a aline falando da ana paula ela ssó faz isso #bbb26 #bbb #redebbb,"['aline', 'falando', 'ana', 'paula', 'ssó', 'faz']",aline falando ana paula ssó faz
at://did:plc:r52gp4thd7rjpxqrnahahaue/app.bsky.feed.post/3mcszb3gctc2p,bafyreibl7ex7j6butqge4yukfiju2htzcx66c5moz7eqzzgp7vpz2dx6da,"A ex riscado inventando que a Ana Paula colocou alvo nela não faz o menor sentido. 

Ana Paula nem lembra q vc ta casa, amiga. 
Supera.

#bbb",2026-01-20 01:34:13.514000+00:00,0,0,1,2026-01-20 01:34:13.934000+00:00,carinavd.bsky.social,Carina 💙📚,did:plc:r52gp4thd7rjpxqrnahahaue,a ex riscado inventando que a ana paula colocou alvo nela não faz o menor sentido ana paula nem lembra q vc ta casa amiga supera #bbb,"['riscado', 'inventando', 'ana', 'paula', 'colocou', 'alvo', 'nela', 'faz', 'menor', 'sentido', 'ana', 'paula', 'lembra', 'casa', 'amiga', 'supera']",riscado inventando ana paula colocou alvo nela faz menor sentido ana paula lembra casa amiga supera
at://did:plc:56fuhztbhsqeq4eol4lhneth/app.bsky.feed.post/3mck7qomvpk2b,bafyreiekptz3gqz267ekz25iukhgvzf53dxbkp4qynuwtjy6tbwzw6r5ru,está me fazendo muito mal o bbb (só penso em ana paula renault),2026-01-16 13:36:21.775000+00:00,1,0,4,2026-01-16 13:36:22.331000+00:00,grossomondo.bsky.social,thais,did:plc:56fuhztbhsqeq4eol4lhneth,está me fazendo muito mal o bbb só penso em ana paula renault,"['fazendo', 'mal', 'penso', 'ana', 'paula', 'renault']",fazendo mal penso ana paula renault
at://did:plc:jjplgukaj2mpvphcpmqoo4hb/app.bsky.feed.post/3mclilsg6ws2b,bafyreihlfmat2brjm2opw2cnwloihhxz363ic67yzqw3u5lvqfxdcof7qa,"eu não aguento o quanto que o burro do pedro toma sacode da ana paula em toda conversa que ele tenta sacanear ela, fraco demais, fica parecendo uma criança se embolando nas mentiras (#bbb pro filtro dos mutuals)",2026-01-17 01:47:21.391000+00:00,1,0,6,2026-01-17 01:47:22.133000+00:00,alumbrar.bsky.social,fancam do Maduro dançando,did:plc:jjplgukaj2mpvphcpmqoo4hb,eu não aguento o quanto que o burro do pedro toma sacode da ana paula em toda conversa que ele tenta sacanear ela fraco demais fica parecendo uma criança se embolando nas mentiras #bbb pro filtro dos mutuals,"['aguento', 'quanto', 'burro', 'pedro', 'toma', 'sacode', 'ana', 'paula', 'conversa', 'tenta', 'sacanear', 'fraco', 'fica', 'parecendo', 'criança', 'embolando', 'mentiras', 'filtro', 'mutuals']",aguento quanto burro pedro toma sacode ana paula conversa tenta sacanear fraco fica parecendo criança embolando mentiras filtro mutuals
at://did:plc:nxerh2cxiaqk5berhiruxcrs/app.bsky.feed.post/3mcllbugghc25,bafyreifbqudrd7rk4uadiipcw7ylak6zagnqtykl6w2kc6fzn3tgkaoewy,oi ana paula vi vc quietinha vivendo sua vida no bbb o que você acha da pena de morte?,2026-01-17 02:35:29.178000+00:00,0,0,9,2026-01-17 02:35:29.731000+00:00,priscilajolie.bsky.social,Pri Jolie,did:plc:nxerh2cxiaqk5berhiruxcrs,oi ana paula vi vc quietinha vivendo sua vida no bbb o que você acha da pena de morte,"['ana', 'paula', 'quietinha', 'vivendo', 'vida', 'acha', 'pena', 'morte']",ana paula quietinha vivendo vida acha pena morte
at://did:plc:ewy7z2qdx5veyxk3z2rwfuzv/app.bsky.feed.post/3mcixurzaqc2d,bafyreib2gtiaq27r23wxa6dsri46uwadfpgrhl2zq6efx3ytsreqohiuzu,"E pensar que se o Boninho ainda tivesse no BBB nunca mais teríamos a Ana Paula no programa, ele teria voltado uma Alane da vida #BBB26",2026-01-16 01:42:49.870000+00:00,1,0,7,2026-01-16 01:42:49.932000+00:00,rapidoricardo.svd.cc,Rich,did:plc:ewy7z2qdx5veyxk3z2rwfuzv,e pensar que se o boninho ainda tivesse no bbb nunca mais teríamos a ana paula no programa ele teria voltado uma alane da vida #bbb26,"['pensar', 'boninho', 'tivesse', 'nunca', 'teríamos', 'ana', 'paula', 'programa', 'teria', 'voltado', 'alane', 'vida']",pensar boninho tivesse nunca teríamos ana paula programa teria voltado alane vida
at://did:plc:axf75nucbxinzc5yl5jks3xg/app.bsky.feed.post/3mcnq6tgkes2w,bafyreiaaouzsnmnpfe6gq4t4kukio5jbpixi6ceu4fpvndwhao6kvuxruq,"Eu não sei se vocês sabem, mas eu formei na faculdade com a Ana Paula do BBB!

Pegava carona com ela até o centro depois da aula, inclusive.",2026-01-17 23:08:35.642000+00:00,1,0,4,2026-01-17 23:08:36.233000+00:00,cangrejo.bsky.social,visualizado e não respondido no teams,did:plc:axf75nucbxinzc5yl5jks3xg,eu não sei se vocês sabem mas eu formei na faculdade com a ana paula do bbb pegava carona com ela até o centro depois da aula inclusive,"['sei', 'sabem', 'formei', 'faculdade', 'ana', 'paula', 'pegava', 'carona', 'centro', 'aula', 'inclusive']",sei sabem formei faculdade ana paula pegava carona centro aula inclusive
at://did:plc:ympzlkria6ks5dtnbiipkqex/app.bsky.feed.post/3mcljp54mtc2i,bafyreig547tduv7ityiicw6i7wyuv2xsyo2wqdhfan6z3ca2rl7lgpet7e,o arrombado sorrindo quando a ana paula falolu q tava estressada     conseguiu o q queria q e desestabilizar ela #bbb,2026-01-17 02:07:07.017000+00:00,1,0,5,2026-01-17 02:07:07.729000+00:00,wheinkyy.bsky.social,whein,did:plc:ympzlkria6ks5dtnbiipkqex,o arrombado sorrindo quando a ana paula falolu q tava estressada conseguiu o q queria q e desestabilizar ela #bbb,"['arrombado', 'sorrindo', 'ana', 'paula', 'falolu', 'estressada', 'conseguiu', 'queria', 'desestabilizar']",arrombado sorrindo ana paula falolu estressada conseguiu queria desestabilizar
at://did:plc:qdic5wzhk3j7gvzsod7j5cvr/app.bsky.feed.post/3mcuip4vhtk2w,bafyreihytr2s2nf52sxyuw2pmcv7r6djolzf6lw5x4ffv5hanq4ymb3cmy,essa aline do bbb eh chata p caralho paga de evoluída e tá resgatando coisa de 10 anos atrás achando que tá fazendo um grande mousse 10 anos já minha filha vai viver ngm liga que a ana paula falou da sua roupa,2026-01-20 15:43:10.686000+00:00,1,0,2,2026-01-20 15:43:12.428000+00:00,ripyourth.bsky.social,lu ⊬ ⚢,did:plc:qdic5wzhk3j7gvzsod7j5cvr,essa aline do bbb eh chata p caralho paga de evoluída e tá resgatando coisa de 10 anos atrás achando que tá fazendo um grande mousse 10 anos já minha filha vai viver ngm liga que a ana paula falou da sua roupa,"['aline', 'chata', 'caralho', 'paga', 'evoluída', 'resgatando', 'coisa', 'anos', 'atrás', 'achando', 'fazendo', 'grande', 'mousse', 'anos', 'filha', 'viver', 'ngm', 'liga', 'ana', 'paula', 'falou', 'roupa']",aline chata caralho paga evoluída resgatando coisa anos atrás achando fazendo grande mousse anos filha viver ngm liga ana paula falou roupa
at://did:plc:fyostee3s6wh7xnfeegu64oa/app.bsky.feed.post/3mcuhknvb6s2q,bafyreih7gwgcdypyvsg4gsvin3o5hkjaq4c2zsds6j3i6ck7j2pefgwiwa,vamos aos fatos: essa edição do BBB só foi feita pra dar a vitória pra Ana Paula 🤷🏽,2026-01-20 15:22:46.992000+00:00,0,0,2,2026-01-20 15:22:47.436000+00:00,gvstt.bsky.social,who’s Madeline,did:plc:fyostee3s6wh7xnfeegu64oa,vamos aos fatos essa edição do bbb só foi feita pra dar a vitória pra ana paula,"['vamos', 'fatos', 'edição', 'feita', 'dar', 'vitória', 'ana', 'paula']",vamos fatos edição feita dar vitória ana paula
at://did:plc:qhmqwop4lsxs47kggc335x3l/app.bsky.feed.post/3mcixrmzpkk2x,bafyreigklnqmxchnwmmija5xxfvvh3cvvk64vydvypjma5sbqb3nsbb5sm,"O maluco mais verde da história do programa tentando dar volta em Ana Paula Fucking Renault, make burrice vergonhosa again #BBB",2026-01-16 01:41:03.978000+00:00,0,0,6,2026-01-16 01:41:06.536000+00:00,windblow.org,Steven Flow,did:plc:qhmqwop4lsxs47kggc335x3l,o maluco mais verde da história do programa tentando dar volta em ana paula fucking renault make burrice vergonhosa again #bbb,"['maluco', 'verde', 'história', 'programa', 'tentando', 'dar', 'volta', 'ana', 'paula', 'fucking', 'renault', 'make', 'burrice', 'vergonhosa', 'again']",maluco verde história programa tentando dar volta ana paula fucking renault make burrice vergonhosa again
